CustomerName,CustomerNumber,RouteCode,StopSequence,Address,City,ProvinceCode,Postal Code,Country,DeliveryDate,DeliveryWindowStartTime,PhoneNumber,OrderId,EmailAddress,MasterBarcode,BarcodedSerialNumber,Barcode,RefaNumber,PieceNotes,ParcelWeight,ParcelWeightUnit,ParcelLength,ParcelLengthUnit,ParcelWidth,ParcelWidthUnit,ParcelHeight,ParcelHeightUnit,OtmNumber,PackagingFormCode,BarcodeSerialQualifier,BarcodeQualifier,MasterBarcodeQualifier
"023"" - "":REXALL #7522 BANKERS HALL",706333,QH,23,244-315 8TH AVE S W,CALGARY,"AB ",T2PP4K,CA,20-11-2024,05:00:00,04036630059,B001943646,,,,00006291150970439569,,CONSUMER GOODS,1,kg,0,cm,0,cm,0,cm,B001943646,,,,
"023"" - "":REXALL #7522 BANKERS HALL",706333,QH,23,244-315 8TH AVE S W,CALGARY,"AB ",T2PP4K,CA,20-11-2024,05:00:00,04036630059,B001943646,,,,00006291150970439552,,CONSUMER GOODS,1,kg,0,cm,0,cm,0,cm,B001943646,,,,
"023"" - "":REXALL #7522 BANKERS HALL",706333,QH,23,244-315 8TH AVE S W,CALGARY,"AB ",T2PP4K,CA,20-11-2024,05:00:00,04036630059,B001943646,,,,00006291150970443344,,CONSUMER GOODS,1,kg,0,cm,0,cm,0,cm,B001943646,,,,
"023"" - "":REXALL #7522 BANKERS HALL",706333,QH,23,244-315 8TH AVE S W,CALGARY,"AB ",T2PP4K,CA,20-11-2024,05:00:00,04036630059,B001943646,,,,00006291150970443337,,CONSUMER GOODS,1,kg,0,cm,0,cm,0,cm,B001943646,,,,
"023"" - "":REXALL #7522 BANKERS HALL",706333,QH,23,244-315 8TH AVE S W,CALGARY,"AB ",T2PP4K,CA,20-11-2024,05:00:00,04036630059,B001943646,,,,00006291150970443320,,CONSUMER GOODS,1,kg,0,cm,0,cm,0,cm,B001943646,,,,
"023"" - "":REXALL #7522 BANKERS HALL",706333,QH,23,244-315 8TH AVE S W,CALGARY,"AB ",T2PP4K,CA,20-11-2024,05:00:00,04036630059,B001943646,,,,00006291150970443313,,CONSUMER GOODS,1,kg,0,cm,0,cm,0,cm,B001943646,,,,
"023"" - "":REXALL #7522 BANKERS HALL",706333,QH,23,244-315 8TH AVE S W,CALGARY,"AB ",T2PP4K,CA,20-11-2024,05:00:00,04036630059,B001943646,,,,00006291150970286712,,CONSUMER GOODS,1,kg,0,cm,0,cm,0,cm,,,,,
"023"" - "":REXALL #7522 BANKERS HALL",706333,QH,23,244-315 8TH AVE S W,CALGARY,"AB ",T2PP4K,CA,20-11-2024,05:00:00,04036630059,B001943646,,,,00006291150970286729,,CONSUMER GOODS,1,kg,0,cm,0,cm,0,cm,,,,,
"023"" - "":REXALL #7522 BANKERS HALL",706333,QH,23,244-315 8TH AVE S W,CALGARY,"AB ",T2PP4K,CA,20-11-2024,05:00:00,04036630059,B001943646,,,,00006291150970286736,,CONSUMER GOODS,1,kg,0,cm,0,cm,0,cm,,,,,
"005"" - "":PC8001 AVENIDA PHCY FS",740423,QH,5,12445 LAKE FRASER DR,CALGARY,"AB ",T2JJ7A,CA,20-11-2024,05:00:00,04037206337,B001943638,,,,00006291150970287641,,CONSUMER GOODS,1,kg,0,cm,0,cm,0,cm,B001943638,,,,
"005"" - "":PC8001 AVENIDA PHCY FS",740423,QH,5,12445 LAKE FRASER DR,CALGARY,"AB ",T2JJ7A,CA,20-11-2024,05:00:00,04037206337,B001943638,,,,00006291150970287719,,CONSUMER GOODS,1,kg,0,cm,0,cm,0,cm,B001943638,,,,
"005"" - "":PC8001 AVENIDA PHCY FS",740423,QH,5,12445 LAKE FRASER DR,CALGARY,"AB ",T2JJ7A,CA,20-11-2024,05:00:00,04037206337,B001943638,,,,00006291150970287917,,CONSUMER GOODS,1,kg,0,cm,0,cm,0,cm,B001943638,,,,
"005"" - "":PC8001 AVENIDA PHCY FS",740423,QH,5,12445 LAKE FRASER DR,CALGARY,"AB ",T2JJ7A,CA,20-11-2024,05:00:00,04037206337,B001943638,,,,00006291150970287948,,CONSUMER GOODS,1,kg,0,cm,0,cm,0,cm,B001943638,,,,
"005"" - "":PC8001 AVENIDA PHCY FS",740423,QH,5,12445 LAKE FRASER DR,CALGARY,"AB ",T2JJ7A,CA,20-11-2024,05:00:00,04037206337,B001943638,,,,00006291150970287986,,CONSUMER GOODS,1,kg,0,cm,0,cm,0,cm,B001943638,,,,
"005"" - "":PC8001 AVENIDA PHCY FS",740423,QH,5,12445 LAKE FRASER DR,CALGARY,"AB ",T2JJ7A,CA,20-11-2024,05:00:00,04037206337,B001943638,,,,00006291150970425548,,CONSUMER GOODS,1,kg,0,cm,0,cm,0,cm,B001943638,,,,
"005"" - "":PC8001 AVENIDA PHCY FS",740423,QH,5,12445 LAKE FRASER DR,CALGARY,"AB ",T2JJ7A,CA,20-11-2024,05:00:00,04037206337,B001943638,,,,00006291150970429317,,CONSUMER GOODS,1,kg,0,cm,0,cm,0,cm,B001943638,,,,
"005"" - "":PC8001 AVENIDA PHCY FS",740423,QH,5,12445 LAKE FRASER DR,CALGARY,"AB ",T2JJ7A,CA,20-11-2024,05:00:00,04037206337,B001943638,,,,00006291150970430207,,CONSUMER GOODS,1,kg,0,cm,0,cm,0,cm,B001943638,,,,
"005"" - "":PC8001 AVENIDA PHCY FS",740423,QH,5,12445 LAKE FRASER DR,CALGARY,"AB ",T2JJ7A,CA,20-11-2024,05:00:00,04037206337,B001943638,,,,00006291150970434618,,CONSUMER GOODS,1,kg,0,cm,0,cm,0,cm,B001943638,,,,
"005"" - "":PC8001 AVENIDA PHCY FS",740423,QH,5,12445 LAKE FRASER DR,CALGARY,"AB ",T2JJ7A,CA,20-11-2024,05:00:00,04037206337,B001943638,,,,00006291150970439873,,CONSUMER GOODS,1,kg,0,cm,0,cm,0,cm,B001943638,,,,
"005"" - "":PC8001 AVENIDA PHCY FS",740423,QH,5,12445 LAKE FRASER DR,CALGARY,"AB ",T2JJ7A,CA,20-11-2024,05:00:00,04037206337,B001943638,,,,00006291150970443412,,CONSUMER GOODS,1,kg,0,cm,0,cm,0,cm,B001943638,,,,
